bboxes,scores,labels,timestamp,width,height,cctvid,region_and_name,centername,img_directory
"[[1248.2773209596248, 592.3597059686671, 629.1006489511348, 159.44292864027562]]",[0.61913417946551],[4],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 406.1222720317039, 629.1006489511348, 284.6637278913626]]",[0.6919760518788104],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 337.98648960780804, 629.1006489511348, 60.46303074009909]]",[0.6941765880803594],[1],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 143.81533329814195, 629.1006489511348, 331.8340636543066]]",[0.8450948492598787],[13],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 375.24299627351263, 629.1006489511348, 246.95573748766444]]",[0.9327802570160849],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 73.20347046412638, 629.1006489511348, 350.3911655226592]]",[0.7506811051938449],[3],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 302.07461501295404, 629.1006489511348, 302.36095411265933]]",[0.9901444899794938],[9],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 377.9547907588104, 629.1006489511348, 193.10286877145856]]",[0.621451121339414],[10],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 192.5098902107549, 629.1006489511348, 308.55103567041596]]",[0.911924523602358],[19],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 154.41681619743036, 629.1006489511348, 97.53500663872882]]",[0.700821659785904],[9],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 460.1262324633485, 629.1006489511348, 275.3223780902863]]",[0.9297027289506146],[22],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 582.4562634871053, 629.1006489511348, 87.15277338877637]]",[0.7184002590126656],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 294.81539357047075, 629.1006489511348, 360]]",[0.8892232046358297],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 477.113377445209, 629.1006489511348, 328.8075723159534]]",[0.9158463273631601],[1],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 247.78372681422408, 629.1006489511348, 254.05240868251067]]",[0.5046611660807434],[3],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 498.1417061080337, 629.1006489511348, 277.1371851114066]]",[0.9891982764721108],[5],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 510.9690566068576, 629.1006489511348, 163.47113067484952]]",[0.7562142543513282],[3],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 438.19537418196796, 629.1006489511348, 120.4287715280766]]",[0.7177530278720816],[19],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 507.08428113406785, 629.1006489511348, 360]]",[0.6785363999862052],[13],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 539.1314673726246, 629.1006489511348, 356.8526150460462]]",[0.9617676009173262],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 441.07796664417367, 629.1006489511348, 292.030322018585]]",[0.7899245372087305],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 166.0327442189214, 629.1006489511348, 324.37929396758886]]",[0.8895721814564929],[20],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 131.29320966985924, 629.1006489511348, 207.1353192577139]]",[0.9597212967526161],[6],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 603.7077856695613, 629.1006489511348, 360]]",[0.9974195151379934],[10],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 513.2978290430314, 629.1006489511348, 360]]",[0.9856733564346646],[22],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 66.97513789020837]]",[0.8015792756274579],[6],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 53.993337202359385, 629.1006489511348, 139.30668146148255]]",[0.7858481160715012],[16],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 296.36643288015387, 629.1006489511348, 315.82745675679195]]",[0.9712154441880816],[10],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 357.32959377178105, 629.1006489511348, 218.29931337640753]]",[0.7712631808970465],[20],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 591.958800512823, 629.1006489511348, 206.01745884914362]]",[0.7480099322765144],[17],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 569.7002003748183, 629.1006489511348, 360]]",[0.5249264600451854],[7],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 83.0864178680394, 629.1006489511348, 360]]",[0.7968451925870278],[14],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 531.289477557061, 629.1006489511348, 360]]",[0.5398922917162654],[17],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 161.11257833516777, 629.1006489511348, 225.29630829073608]]",[0.7395704751045911],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 328.39136536736646]]",[0.9863439288802927],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 359.07665848209837, 629.1006489511348, 74.97402074515723]]",[0.7283880815389256],[10],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 537.4542934710789, 629.1006489511348, 104.81234824465926]]",[0.647355536619453],[22],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 301.772041291023, 629.1006489511348, 71.81875283155068]]",[0.7450498052453404],[3],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 153.4115815784998, 629.1006489511348, 232.4895130685672]]",[0.8673251058041338],[13],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 631.6927057351475, 629.1006489511348, 300.47702874137974]]",[0.9010590532432156],[7],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 230.18177301238623, 629.1006489511348, 138.37435298319144]]",[0.5716403281800593],[22],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 622.8959650756418, 629.1006489511348, 174.26738125106766]]",[0.8364637412403588],[18],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 242.507954056476, 629.1006489511348, 338.187844264398]]",[0.5130724994323193],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 548.6175440221124, 629.1006489511348, 263.22785693626406]]",[0.9510247657537223],[9],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 286.0299240913969, 629.1006489511348, 360]]",[0.5362711922174505],[20],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 182.20591635540342, 629.1006489511348, 306.50963126091654]]",[0.8856507207338637],[17],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 188.4988296213119, 629.1006489511348, 261.4651155055519]]",[0.913543191436724],[2],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 638.92359360969, 629.1006489511348, 255.0327317023744]]",[0.5074443193868212],[13],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 525.2628198703746, 629.1006489511348, 322.3134983462337]]",[0.538798842134174],[10],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 610.6906972726603, 629.1006489511348, 219.0545705397572]]",[0.9916400139325534],[19],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 360]]",[0.6593530954892026],[2],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 556.7475123302613, 629.1006489511348, 169.12139359401175]]",[0.9425442942891583],[8],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 263.0462571851878, 629.1006489511348, 346.7314546758568]]",[0.681821065331739],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 544.134121905628, 629.1006489511348, 355.46534876358663]]",[0.7638807133334933],[2],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 427.46859411526844, 629.1006489511348, 360]]",[0.8575324492721388],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 360]]",[0.6812175485926235],[18],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 326.9762203374864, 629.1006489511348, 337.8984651009658]]",[0.7317957227028982],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 327.7995408477502, 629.1006489511348, 209.8931928369454]]",[0.7348889378834406],[16],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 637.3562673318653, 629.1006489511348, 305.3667613290391]]",[0.8305255122533008],[11],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 402.5352248252146, 629.1006489511348, 315.7299732237574]]",[0.5267772931940734],[7],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 543.977794431538, 629.1006489511348, 45.46347232869926]]",[0.8892869291652036],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 448.91094277312897, 629.1006489511348, 360]]",[0.9286174824242832],[5],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
